track_name,artist,genre,year,popularity,source,mood,mood_code,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,key,mode
Weight On Me,Sheff G;Sleepy Hallow,r-n-b,0,73.0,spotify_114k,happy,5,0.801,0.5329535755854133,0.8178781975052501,0.222,0.7098393574297188,4.28e-05,0.626,0.5836727270986978,157619.0,3.0,0.0
Eight Days A Week - Remastered 2009,The Beatles,british invasion,1964,66.0,musicon_v2,happy,5,0.6352549889135255,0.5726940466427634,0.9926571922624854,0.0239234449760765,0.4158046326721026,0.0,0.7474747474747475,0.0027308865184974165,164000.0,-1.0,-1.0
F2F,SZA,unknown,2022,70.0,spotify_2023,energetic,7,0.53,0.7399741534308512,0.8082635427472611,0.04,0.09036144578313253,0.0,0.47,0.43072299247191925,0.0,-1.0,-1.0
Hooked On A Feeling,Blue Swede;Björn Skifs,swedish,0,73.0,spotify_114k,happy,5,0.547,0.8199821062213585,0.8044682842901603,0.0805,0.2620481927710844,0.0,0.933,0.5657211499346736,172866.0,8.0,1.0
Over - Sped Up,Lucky Daye,indie,0,67.0,spotify_114k,energetic,7,0.694,0.6699671947391572,0.8324013865344231,0.105,0.47289156626506024,0.0,0.443,0.6006623562462012,170348.0,2.0,0.0
A Little Respect - 2009 Remastered Version,Erasure,rock,1988,69.0,musicon_v2,happy,5,0.5875831485587584,0.7802426525591356,0.9926571922624854,0.0071770334928229,0.030424729219909942,0.0,0.6282828282828283,0.002076555293273283,213987.0,-1.0,-1.0
Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,british invasion,1967,69.0,musicon_v2,calm,2,0.2583148558758315,0.31834526488250325,0.9917725166314596,0.0119617224880382,0.05070788203318323,0.0,0.6767676767676768,0.000757077450672551,208000.0,-1.0,-1.0
I Wanna Know (Feat. Bea Miller),Notd,pop,2018,74.0,musicon_v2,happy,5,0.6474501108647449,0.7202163400637142,0.9953996867186656,0.0430622009569377,0.025353941016591566,0.0,0.6111111111111112,0.0022414900235983746,197939.0,-1.0,-1.0
After Hours,M-22,edm,2019,68.0,musicon_v2,euphoric,6,0.7439024390243901,0.8372167796734338,0.9957535569710759,0.0406698564593301,0.022311468094600603,0.0,0.686868686868687,0.002352347793161141,164976.0,-1.0,-1.0
Puppe,Rammstein,industrial,0,67.0,spotify_114k,energetic,7,0.581,0.8219823050411211,0.7889583280621411,0.0574,0.022991967871485944,0.0,0.3,0.559600097630545,273706.0,11.0,1.0
Baila Baila Baila - Remix,Ozuna;Daddy Yankee;J Balvin;Farruko;Anuel AA,reggae,0,76.0,spotify_114k,energetic,7,0.785,0.5719574525707856,0.7848341472054248,0.123,0.060040160642570284,0.0,0.49,0.47865767572301643,235284.0,2.0,1.0
Would You Be So Kind,Dodie,pop,2017,65.0,musicon_v2,happy,5,0.6485587583148559,0.6072854809621587,0.9912417112528441,0.2200956937799043,0.16023690722485903,0.0,0.6222222222222223,0.003328436934921108,180952.0,-1.0,-1.0
"Unchained Melody - Live at Ann Arbor, MI",Elvis Presley,rock-n-roll,0,68.0,spotify_114k,melancholic,0,0.271,0.2659270331470948,0.627988766034967,0.0348,0.8483935742971888,0.00174,0.163,0.37845715024096555,151906.0,0.0,1.0
All This Love (Feat. Harlœ),Robin Schulz,edm,2019,73.0,musicon_v2,energetic,7,0.4345898004434589,0.7975383697188332,0.9947804137769475,0.0753588516746411,0.07301935012778384,0.0,0.4292929292929293,0.0023550516411992573,164797.0,-1.0,-1.0
La Jumpa,"Arcangel, Bad Bunny",unknown,2022,72.0,spotify_2023,happy,5,0.71,0.6999701770355974,0.8082635427472611,0.19,0.30120481927710846,0.0,0.58,0.5886547563782897,0.0,-1.0,-1.0
Roses - Imanbek Remix,Saint Jhn,latin,2019,72.0,musicon_v2,euphoric,6,0.7838137472283814,0.7161467595555501,0.9948688813400501,0.0370813397129186,0.01521236460995492,0.0042826552462526,0.904040404040404,0.002298270832398816,176219.0,-1.0,-1.0
Antidepresan,"Mabel Matiz, Mert Demir",unknown,2022,70.0,spotify_2023,happy,5,0.7,0.5899592419486498,0.8082635427472611,0.03,0.030120481927710843,0.0,0.92,0.47858110274657695,0.0,-1.0,-1.0
Yo Voy (feat. Daddy Yankee),Zion & Lennox,reggae,0,84.0,spotify_114k,happy,5,0.808,0.6969698788059534,0.8254434126964048,0.241,0.04116465863453816,0.0,0.554,0.454939196270896,232019.0,10.0,1.0
Voodoo (with J Balvin & Tainy),Badshah;J Balvin;Tainy,hip-hop,0,68.0,spotify_114k,happy,5,0.797,0.7819783286458675,0.856842850998153,0.0504,0.0033634538152610446,0.0,0.503,0.4785763169355494,198130.0,3.0,0.0
DÁKITI,Bad Bunny;Jhayco,latino,0,83.0,spotify_114k,energetic,7,0.731,0.5729575519806669,0.7201882448194723,0.0544,0.40261044176706834,5.22e-05,0.145,0.526094634627257,205090.0,4.0,0.0
Bleed American,Jimmy Eat World,power-pop,0,67.0,spotify_114k,happy,5,0.438,0.9379938365873568,0.8327303089340385,0.094,0.008453815261044178,1.08e-06,0.584,0.7667443563323458,181493.0,6.0,0.0
Vanished,Crystal Castles,hardcore,0,69.0,spotify_114k,happy,5,0.713,0.867986877895663,0.8065936290261367,0.0305,0.002068273092369478,9.23e-05,0.641,0.5742016070753431,242960.0,0.0,0.0
Loser,Beck,rock,1994,68.0,musicon_v2,happy,5,0.639689578713969,0.6042332955810356,0.9905339707480234,0.1184210526315789,0.03448135978256456,0.0,0.793939393939394,0.0013086624504482672,235000.0,-1.0,-1.0
Strongest (Alan Walker Remix),Ina Wroldsen,latin,2017,69.0,musicon_v2,euphoric,6,0.7150776053215078,0.7832948379402587,0.9961958947865889,0.0633971291866028,0.07910429597176587,0.0,0.8606060606060607,0.0014871164209639396,210286.0,-1.0,-1.0
Forrest Gump,Frank Ocean,soul,0,69.0,spotify_114k,melancholic,0,0.701,0.4169420440391775,0.7768894061685602,0.0329,0.0891566265060241,0.000648,0.186,0.45466640504233047,194840.0,6.0,0.0
"Banjaara (From ""Ek Villain"")",Mohammed Irfan,pop-film,0,67.0,spotify_114k,nostalgic,3,0.657,0.48894920155063415,0.8019128102623789,0.0306,0.7158634538152611,0.0,0.399,0.5551540791860292,336567.0,1.0,0.0
Bad Things,I Prevail,metalcore,0,66.0,spotify_114k,energetic,7,0.5,0.8439844920585107,0.8415353085545126,0.064,0.0007941767068273093,9.54e-05,0.141,0.44050519021205925,228260.0,5.0,0.0
10 Things I Hate About You,Leah Kate,unknown,2022,71.0,spotify_2023,energetic,7,0.54,0.7899791239249183,0.8082635427472611,0.05,0.010040160642570281,0.0,0.45,0.7370148982297284,0.0,-1.0,-1.0
Toast,Koffee,dancehall,0,67.0,spotify_114k,happy,5,0.906,0.6379640136229542,0.7743845355868735,0.256,0.034337349397590367,1.7e-05,0.789,0.4783848844944508,191502.0,10.0,0.0
"Elliot's Song - From ""Euphoria"" An HBO Original Series",Dominic Fike;Zendaya,alternative,0,70.0,spotify_114k,nostalgic,3,0.394,0.32693309714985674,0.6131113528831313,0.114,0.8524096385542169,0.0,0.411,0.4467937459021493,150320.0,4.0,1.0
Stay Alive,José González,singer-songwriter,0,67.0,spotify_114k,nostalgic,3,0.714,0.30593100954234853,0.6682691091263315,0.0388,0.7289156626506024,0.168,0.314,0.6220788605941105,266906.0,6.0,1.0
American Idiot,Green Day,punk,0,79.0,spotify_114k,happy,5,0.38,0.987998807081424,0.9230321584899932,0.0639,2.6506024096385545e-05,7.86e-05,0.769,0.8907016477547367,176346.0,1.0,1.0
Haz Lo Que Quieras,Haze,latin,2019,67.0,musicon_v2,euphoric,6,0.6995565410199556,0.7731208866698484,0.9954881542817682,0.027511961722488,0.20283152813273292,0.0,0.7828282828282829,0.00170342426401324,231644.0,-1.0,-1.0
For Your Relief,Calming Eyes,sleep,0,65.0,spotify_114k,melancholic,0,0.149,0.016002190617747405,0.10037193532879607,0.0351,0.9096385542168676,0.945,0.03,0.6759623069523476,141510.0,2.0,1.0
Bulletproof,La Roux;GAMPER & DADONI,synth-pop,0,70.0,spotify_114k,happy,5,0.752,0.7709772351371728,0.8241530248209904,0.0311,0.003423694779116466,1.73e-05,0.527,0.6031079056812362,162213.0,6.0,1.0
Pop Boy (Feat. Aitch),Stormzy,rap,2019,72.0,musicon_v2,euphoric,6,0.7993348115299335,0.8117819014974078,0.9968151677283069,0.3624401913875598,0.027382256297918874,0.0,0.7393939393939395,0.001968401371748633,152907.0,-1.0,-1.0
Welcome to Wonderland,Anson Seabra,songwriter,0,71.0,spotify_114k,melancholic,0,0.703,0.17891838448741804,0.6987576853983757,0.0366,0.9528112449799196,0.0,0.346,0.4662672109729075,199131.0,4.0,1.0
LONDON (feat. J. Cole),BIA;J. Cole,latin,0,70.0,spotify_114k,happy,5,0.644,0.6709672941490386,0.8442425929205779,0.315,0.022590361445783132,0.0,0.563,0.6317318414365091,250722.0,11.0,0.0
Piece Of My Heart,Big Brother & The Holding Company,rock,1968,67.0,musicon_v2,happy,5,0.4057649667405764,0.7222511303177963,0.9926571922624854,0.1495215311004784,0.2667234594945439,0.0,0.5717171717171717,0.003347363871187923,253333.0,-1.0,-1.0
Video Killed The Radio Star,The Buggles,synth-pop,0,72.0,spotify_114k,dark,1,0.68,0.677967990018208,0.6825139792019836,0.0754,0.10341365461847389,0.00828,0.251,0.6277309034175476,252773.0,1.0,1.0
Hold Me Down,Daniel Caesar,r&b,2017,65.0,musicon_v2,nostalgic,3,0.4279379157427937,0.41703259220548416,0.9910647761266389,0.0418660287081339,0.6368909983367815,0.0010706638115631,0.2333333333333333,0.0021387437981499565,231268.0,-1.0,-1.0
Tere Jeya Hor Disda (LoFi),Madhur Sharma,pop,0,67.0,spotify_114k,melancholic,0,0.363,0.46894721335300726,0.7620625964628192,0.0528,0.7971887550200804,0.0176,0.102,0.8231020669917827,117421.0,7.0,0.0
"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,latin,2019,67.0,musicon_v2,energetic,7,0.8503325942350333,0.7680339110346431,0.9956650894079734,0.208133971291866,0.2880207699484808,0.0,0.3393939393939394,0.00170342426401324,147395.0,-1.0,-1.0
Morir Solo,Prince Royce,latin,2019,67.0,musicon_v2,euphoric,6,0.7793791574279378,0.7751556769239304,0.9967267001652044,0.0143540669856459,0.24948277960326157,0.0,0.9121212121212122,0.0022441938716364906,242343.0,-1.0,-1.0
Future Nostalgia,Dua Lipa,r&b,2019,77.0,musicon_v2,euphoric,6,0.88470066518847,0.8097471112433257,0.9957535569710759,0.0454545454545454,0.006084945843981928,0.0,0.8676767676767678,0.002109001469730678,184882.0,-1.0,-1.0
Slide,The Goo Goo Dolls,rock,1998,69.0,musicon_v2,energetic,7,0.352549889135255,0.8402689650545568,0.9957535569710759,0.020334928229665,0.005070788203318273,0.0,0.4858585858585859,0.0020387014207396558,212067.0,-1.0,-1.0
Tap (Feat. Meek Mill),Nav,rap,2019,79.0,musicon_v2,energetic,7,0.9135254988913524,0.6703639788387031,0.9935418678935113,0.2763157894736842,0.06592024664313816,0.0,0.4565656565656566,0.0012978470582958018,148278.0,-1.0,-1.0
Seele,Azet,rap,2019,74.0,musicon_v2,energetic,7,0.9490022172949,0.5157199195284652,0.9940726732721268,0.326555023923445,0.08721755709707511,0.0,0.298989898989899,0.001757501224775565,134799.0,-1.0,-1.0
This One'S For You (Feat. Zara Larsson) (Official Song Uefa Euro 2016),David Guetta,pop,2016,68.0,musicon_v2,energetic,7,0.3215077605321508,0.9135214142015118,0.9966382326021018,0.034688995215311,0.0020283152813273093,0.0,0.3686868686868687,0.0019792167639010975,207273.0,-1.0,-1.0
Ben,Tessa,rap,2019,66.0,musicon_v2,happy,5,0.9090909090909092,0.5279286610529577,0.9947804137769475,0.3444976076555024,0.4036347409841386,0.0,0.7171717171717172,0.0015141549013451023,176129.0,-1.0,-1.0
Instagram,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,progressive-house,0,66.0,spotify_114k,euphoric,6,0.765,0.905990655471154,0.9216405637223896,0.0965,0.12550200803212852,0.0,0.95,0.4597776512196639,184558.0,8.0,0.0
Burn,Ellie Goulding,indie,0,71.0,spotify_114k,energetic,7,0.559,0.7769778315964608,0.8474053083014954,0.0432,0.31124497991967875,0.0,0.329,0.4164421323659614,231211.0,1.0,1.0
DiE4u,Bring Me The Horizon,metalcore,0,69.0,spotify_114k,dark,1,0.355,0.9189919477996115,0.8792854793411432,0.356,0.002349397590361446,0.000313,0.259,0.7653564711343808,207141.0,7.0,1.0
Shockwave,Marshmello,progressive-house,0,68.0,spotify_114k,energetic,7,0.577,0.8749875737648324,0.9013991852845179,0.0681,0.02319277108433735,4.69e-06,0.411,0.7849160808036333,181283.0,9.0,0.0
Deberías Estar Aquí,Río Roma,latin,2019,65.0,musicon_v2,energetic,7,0.5875831485587584,0.7324250815882067,0.9949573489031527,0.0502392344497607,0.12271307452030343,0.0,0.3222222222222222,0.002784963479259742,216919.0,-1.0,-1.0
Out of My League,Fitz and The Tantrums,indie,0,68.0,spotify_114k,happy,5,0.545,0.9679968188837972,0.8848012549654632,0.0853,0.03885542168674699,0.00325,0.527,0.8134203712832195,209386.0,9.0,0.0
Who Dat Boy (Feat. A$Ap Rocky),"Tyler, The Creator",r&b,2017,70.0,musicon_v2,melancholic,0,0.6973392461197339,0.47604150957386443,0.9911532436897414,0.3720095693779904,0.34177112490365513,0.0,0.1454545454545454,0.002119816861883143,205093.0,-1.0,-1.0
Babooshka,Kate Bush,piano,0,65.0,spotify_114k,nostalgic,3,0.466,0.43894423105656705,0.7497153556157174,0.0325,0.7439759036144579,1.64e-05,0.289,0.512909725246589,209933.0,5.0,0.0
Breakfast In America - 2010 Remastered,Supertramp,piano,0,72.0,spotify_114k,happy,5,0.532,0.6629664988699878,0.8257723350960201,0.0292,0.426706827309237,1.07e-06,0.756,0.3596058406037779,159346.0,0.0,0.0
Panic Room,Au/Ra,edm,0,72.0,spotify_114k,melancholic,0,0.495,0.42594293872810957,0.7360018217240595,0.0736,0.15261044176706828,5.65e-06,0.0636,0.46857875769917345,237772.0,8.0,1.0
Lie,Lukas Graham,r&b,2019,69.0,musicon_v2,energetic,7,0.5598669623059868,0.6072854809621587,0.9954881542817682,0.0358851674641148,0.03650967506389187,0.0,0.303030303030303,0.0014952279650782881,179842.0,-1.0,-1.0
Dead!,My Chemical Romance,punk,0,70.0,spotify_114k,energetic,7,0.481,0.9729973159332038,0.9254864256255851,0.0542,0.0037148594377510043,0.000877,0.362,0.47537939516920236,195520.0,7.0,1.0
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN;Taylor Swift,pop,0,80.0,spotify_114k,melancholic,0,0.731,0.4449448275158551,0.7617083723401564,0.0533,0.05883534136546185,1.96e-05,0.106,0.5645821269101368,247160.0,0.0,1.0
Everybody Dies In Their Nightmares,XXXTENTACION,hip-hop,0,85.0,spotify_114k,happy,5,0.734,0.5699572537510229,0.7959163019001595,0.133,0.8504016064257028,2.14e-05,0.689,0.6219305004522592,95466.0,7.0,0.0
Yes I Will,Vertical Worship,world-music,0,64.0,spotify_114k,dark,1,0.43,0.7079709723146481,0.7940439743946563,0.0336,0.056325301204819274,0.0,0.243,0.3590506865245919,234731.0,0.0,1.0
Landslide,Fleetwood Mac,album rock,1975,77.0,musicon_v2,calm,2,0.3691796008869179,0.1453880932855265,0.9802717334281235,0.0119617224880382,0.8924587237840251,0.0,0.4242424242424242,0.00329869460650183,199000.0,-1.0,-1.0
What if…,j-hope,k-pop,0,67.0,spotify_114k,energetic,7,0.694,0.7499751475296645,0.8694431090757281,0.0338,0.004226907630522089,0.000553,0.184,0.46256777904867646,136063.0,0.0,1.0
Smooth,Santana,unknown,2000,98.0,billboard,euphoric,6,0.609,0.9229923454391368,0.8758191432836577,0.0338,0.1606425702811245,4.7300000000000005e-06,0.961,0.5551349359419193,294987.0,9.0,1.0
紅蓮華,LiSA,anime,0,74.0,spotify_114k,energetic,7,0.541,0.9769977135727292,0.9031450041747844,0.157,0.0032228915662650607,5.13e-05,0.263,0.645787768424176,237586.0,4.0,0.0
In Your Arms (With X Ambassadors),Illenium,pop,2019,75.0,musicon_v2,dark,1,0.3625277161862527,0.8026253453540384,0.9954881542817682,0.0358851674641148,0.20080321285140565,0.0,0.1131313131313131,0.0030012713223090417,220730.0,-1.0,-1.0
Lay All Your Love On Me - Spotify Singles,Zara Larsson,swedish,0,67.0,spotify_114k,nostalgic,3,0.691,0.4089412487601268,0.7180375983604483,0.0376,0.3775100401606426,0.000224,0.21,0.5981976635670564,161125.0,4.0,1.0
Into You,Tamia,unknown,2003,77.0,billboard,happy,5,0.656,0.4789482074518207,0.7961946208536802,0.0348,0.06676706827309238,0.00272,0.708,0.8823791223779738,261867.0,7.0,0.0
Famous,Kanye West,r&b,2016,73.0,musicon_v2,energetic,7,0.4301552106430155,0.7303902913341246,0.9964612974758966,0.1160287081339712,0.07200519248712017,0.0,0.4131313131313131,0.003701567964181152,196040.0,-1.0,-1.0
Again,Wun Two,latin,2014,65.0,musicon_v2,happy,5,0.7594235033259423,0.5167373146555061,0.9892069573014846,0.2141148325358851,0.9624356009898181,0.9314775160599572,0.6585858585858587,0.001238362401457244,143133.0,-1.0,-1.0
Miss Jackson (Feat. Lolo),Panic! At The Disco,pop,2013,68.0,musicon_v2,euphoric,6,0.6263858093126385,0.870790818865788,0.9946034786507423,0.0418660287081339,0.0040566305626546185,0.0,0.6686868686868688,0.0012167316171523143,192053.0,-1.0,-1.0
Anti-Romantic,TOMORROW X TOGETHER,k-pop,0,72.0,spotify_114k,melancholic,0,0.641,0.48894920155063415,0.7553829415783215,0.11,0.05110441767068274,0.0,0.206,0.6842609032739733,215188.0,0.0,0.0
Get Ur Freak On,Missy Elliott,r&b,2001,70.0,musicon_v2,euphoric,6,0.7982261640798226,0.7456512182397402,0.9914186463790492,0.2715311004784689,0.5405460224737334,0.1156316916488222,0.7474747474747475,0.003809721885705802,211120.0,-1.0,-1.0
The Kids Aren't Alright,The Offspring,ska,0,81.0,spotify_114k,happy,5,0.523,0.9429943336367635,0.8683551349846925,0.0337,0.007068273092369478,3.81e-05,0.766,0.4767002790127829,180160.0,1.0,1.0
On My Way,Alan Walker;Sabrina Carpenter;Farruko,electro,0,74.0,spotify_114k,dark,1,0.509,0.6889690835269026,0.849986084052324,0.102,0.020983935742971888,0.0,0.297,0.8140042402285702,193797.0,1.0,0.0
Colgando en tus manos (con Marta Sánchez),Carlos Baute;Marta Sánchez,spanish,0,77.0,spotify_114k,happy,5,0.836,0.6369639142130729,0.8531741011562888,0.0367,0.5371485943775101,0.0,0.875,0.574416968571579,230280.0,6.0,1.0
Sex On Fire,Kings Of Leon,modern rock,2008,79.0,musicon_v2,energetic,7,0.5133037694013304,0.9084344385663066,0.9944265435245372,0.0358851674641148,0.0,0.0,0.3737373737373737,0.0031364637242148547,203000.0,-1.0,-1.0
Juliet & Romeo,Martin Solveig,pop,2019,72.0,musicon_v2,euphoric,6,0.7039911308203991,0.6581552373142109,0.9926571922624854,0.0167464114832535,0.042594620907873894,0.0,0.7888888888888889,0.002298270832398816,204514.0,-1.0,-1.0
1979 - Remastered 2012,The Smashing Pumpkins,alternative metal,1995,74.0,musicon_v2,euphoric,6,0.7682926829268293,0.7863470233213818,0.9908878410004337,0.0119617224880382,0.020283152813273295,0.0,0.9696969696969696,0.002433463234304629,266000.0,-1.0,-1.0
Ice Cream (with Selena Gomez),BLACKPINK;Selena Gomez,k-pop,0,70.0,spotify_114k,euphoric,6,0.791,0.7329734575616818,0.8772360397743086,0.35,0.030622489959839357,0.000169,0.913,0.7656053333078089,175813.0,9.0,1.0
How Deep Is Your Love,Bee Gees,adult standards,1979,77.0,spotify_2000,calm,2,0.63,0.359936377675941,0.7469827695266048,0.03,0.11044176706827309,0.0,0.67,0.5025101578839057,0.0,-1.0,-1.0
Madura Veeran,Yuvan Shankar Raja;Aditi Shankar,k-pop,0,67.0,spotify_114k,happy,5,0.677,0.5509553649632775,0.7349138476330239,0.0636,0.39457831325301207,0.0,0.697,0.7536934496604467,229500.0,7.0,1.0
The Rumbling,SiM,rock,0,73.0,spotify_114k,energetic,7,0.459,0.8779878719944764,0.9393011664094325,0.0688,5.642570281124498e-05,0.000307,0.494,0.6932342989504716,220799.0,5.0,0.0
Summer,Marshmello,edm,2016,65.0,musicon_v2,energetic,7,0.5609756097560975,0.7436164279856581,0.9954881542817682,0.0107655502392344,0.007099103484645583,0.025695931477516,0.2565656565656565,0.002839040440022067,233239.0,-1.0,-1.0
Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA;James Carter;Elley Duhé;FAST BOY,edm,0,85.0,spotify_114k,euphoric,6,0.607,0.7669768374976473,0.8211421197783569,0.0474,0.11847389558232932,0.0,0.662,0.5934309957837005,148629.0,5.0,0.0
The Pretender,Foo Fighters,grunge,0,79.0,spotify_114k,energetic,7,0.433,0.958995924194865,0.8724793158414088,0.0431,0.0009206827309236948,0.0,0.365,0.8278687347751387,269373.0,9.0,1.0
Asche zu Asche,Rammstein,industrial,0,65.0,spotify_114k,euphoric,6,0.563,0.905990655471154,0.7848594489284721,0.0734,0.0016465863453815261,0.0179,0.71,0.8134299429052745,231449.0,9.0,1.0
Bad Vibes Forever,Xxxtentacion,rap,2019,78.0,musicon_v2,happy,5,0.8004434589800443,0.5177547097825472,0.9951342840293579,0.062200956937799,0.3387286519816641,0.0021413276231263,0.7535353535353535,0.0025118748274099998,150475.0,-1.0,-1.0
Senorita,Farhan Akhtar;Hrithik Roshan;Abhay Deol;Maria Del Mar Fernandez,pop-film,0,64.0,spotify_114k,euphoric,6,0.701,0.6809682882478519,0.8117045770816993,0.0466,0.13453815261044177,0.0,0.81,0.5864484974946279,229575.0,9.0,1.0
beside you,keshi,chill,0,75.0,spotify_114k,euphoric,6,0.711,0.7469748493000206,0.8144118614477647,0.0523,0.46084337349397597,0.0,0.852,0.6508702997353446,166023.0,0.0,1.0
Serial Heartbreaker,FLETCHER,electro,0,71.0,spotify_114k,happy,5,0.587,0.8729873749450696,0.8634972041596034,0.0693,0.11044176706827309,0.00339,0.52,0.8134490861493843,133226.0,2.0,1.0
Sweet,Cigarettes After Sex,ambient,0,75.0,spotify_114k,energetic,7,0.45,0.5109513885680238,0.745135743744149,0.0276,0.35441767068273095,0.766,0.115,0.4621322702451771,292110.0,6.0,1.0
Better Off (Dying),Lil Peep,emo,0,68.0,spotify_114k,energetic,7,0.521,0.762976439858122,0.8559572906914962,0.0408,0.008383534136546186,0.0,0.197,0.35910811625692146,154814.0,3.0,1.0
Alive,Empire of the Sun,alternative,0,65.0,spotify_114k,energetic,7,0.524,0.8819882696340017,0.897831642334843,0.0367,0.10843373493975904,1.1e-06,0.399,0.5740101746342443,204546.0,5.0,1.0
Absolute Zero,Stone Sour,rock,2012,68.0,musicon_v2,happy,5,0.5266075388026608,0.9877912584755075,0.9974344406700251,0.0705741626794258,0.0,0.3308351177730192,0.6252525252525253,0.0027822596312216254,229840.0,-1.0,-1.0
Dolls,Bella Poarch,alternative,0,68.0,spotify_114k,energetic,7,0.841,0.6979699782158347,0.8080105255167878,0.261,0.21184738955823293,0.0,0.372,0.5648118458394552,132793.0,4.0,0.0
Band On The Run - Remastered 2010,Paul McCartney,album rock,1973,71.0,spotify_2000,happy,5,0.48,0.5999602360474632,0.7469827695266048,0.03,0.08032128514056225,0.0,0.67,0.5982263784332211,0.0,-1.0,-1.0
I Follow Rivers - The Magician Remix,Lykke Li;The Magician,swedish,0,72.0,spotify_114k,energetic,7,0.786,0.695969779396072,0.8280494901702806,0.0428,0.02349397590361446,0.0019,0.306,0.5837445142641098,280069.0,9.0,0.0
Lost in the Fire,"The Weeknd, Gesaffelstein",unknown,2019,74.0,spotify_2023,dark,1,0.66,0.6799681888379706,0.8082635427472611,0.04,0.09036144578313253,0.0,0.18,0.4833669137740427,0.0,-1.0,-1.0
No14 - Feat. Dani Faiv,Tha Supreme,rap,2019,72.0,musicon_v2,euphoric,6,0.6031042128603105,0.6886770911254421,0.9928341273886906,0.0944976076555024,0.21702973510202422,0.0,0.6505050505050506,0.0014357433082397308,176440.0,-1.0,-1.0
Remember the Name (feat. Styles of Beyond),Fort Minor;Styles Of Beyond,rock,0,67.0,spotify_114k,euphoric,6,0.688,0.8349835973695786,0.8693925056296334,0.0911,0.05853413654618474,2.87e-06,0.88,0.4061143521686903,230493.0,8.0,1.0
Dead To Me - Slow + Reverb,Whales;Fraxo;Lox Chatterbox,dubstep,0,73.0,spotify_114k,energetic,7,0.682,0.5429545696842267,0.7555853553627003,0.0688,0.2620481927710844,0.0,0.112,0.6103153370885996,267227.0,1.0,1.0
Love is a Laserquest,Arctic Monkeys,garage,0,65.0,spotify_114k,happy,5,0.349,0.6619663994601065,0.800799534448296,0.0402,0.0019779116465863454,0.908,0.554,0.8132337246531482,191426.0,11.0,1.0
Why U Look Mad,Lil Tecca,rap,2019,72.0,musicon_v2,energetic,7,0.7549889135254988,0.6317029640111437,0.9936303354566138,0.2057416267942583,0.1166281286763214,0.0,0.4606060606060607,0.002649771077353929,142747.0,-1.0,-1.0
The Business,Tiï¿½ï¿,unknown,2020,77.0,spotify_2023,energetic,7,0.8,0.6199622242450901,0.8082635427472611,0.23,0.41164658634538154,0.02,0.24,0.5742973232958923,0.0,-1.0,-1.0
Tutti Frutti,Little Richard,rockabilly,0,65.0,spotify_114k,euphoric,6,0.555,0.6579660018205811,0.8768818156516459,0.0541,0.7961847389558234,0.0,0.937,0.8845853812616356,144226.0,5.0,1.0
BOMBÓN,Daddy Yankee;El Alfa;Lil Jon,reggae,0,78.0,spotify_114k,happy,5,0.843,0.7889790245150369,0.9038281506970626,0.247,0.002811244979919679,2.41e-05,0.571,0.5985661710161713,182413.0,7.0,1.0
Many Men (Wish Death),50 Cent,rap,2003,65.0,musicon_v2,energetic,7,0.5676274944567627,0.8239906430219003,0.9971690379807173,0.4354066985645932,0.014198206969291267,0.0021413276231263,0.3898989898989899,0.0033798100476453174,256240.0,-1.0,-1.0
Startender (Feat. Offset And Tyga),A Boogie Wit Da Hoodie,r&b,2018,66.0,musicon_v2,happy,5,0.7305986696230597,0.615424641978487,0.9955766218448707,0.1351674641148325,0.024339783375927914,0.0,0.5111111111111112,0.004190964459080193,192779.0,-1.0,-1.0
Outro,M83,french,0,65.0,spotify_114k,melancholic,0,0.162,0.25592603904828143,0.6888900134099133,0.0346,0.03333333333333333,0.0923,0.0784,0.52114132021383,247026.0,2.0,1.0
P.I.M.P.,50 Cent,unknown,2003,79.0,billboard,euphoric,6,0.7000000000000001,0.7579759428087153,0.8984894871340738,0.342,0.04457831325301205,1.3e-05,0.889,0.37660982718436375,249467.0,10.0,0.0
Love Never Felt So Good,Michael Jackson,pop,2014,70.0,spotify_2000,euphoric,6,0.78,0.7199721652332243,0.8228879386686234,0.04,0.13052208835341367,0.0,0.71,0.5647257012409608,0.0,-1.0,-1.0
スパークル,Lilas Ikuta,j-pop,0,68.0,spotify_114k,happy,5,0.614,0.578958148439955,0.8497836702679453,0.038,0.4186746987951807,0.0,0.692,0.7170628520562237,213600.0,11.0,1.0
Będzie Lepiej,Miyo,latin,2019,66.0,musicon_v2,euphoric,6,0.7616407982261642,0.7965209745917922,0.9944265435245372,0.0322966507177033,0.3265587602937001,0.0010706638115631,0.7828282828282829,0.002190116910874166,185085.0,-1.0,-1.0
SPACE MAN,Sam Ryder,unknown,2022,71.0,spotify_2023,energetic,7,0.47,0.8299831003201719,0.8082635427472611,0.05,0.18072289156626506,0.0,0.33,0.38286488219726156,0.0,-1.0,-1.0
